tx_id|tx_time|buyer|currency_code|payment_type|credit_card_number|country|department|product|item_price|coupon_code|was_returned
FNXMSBH133|2010-07-27T23:03:10Z|Dr. Deanna Wilkinson|USD|DANKORT|1195-1304-1699-1656|TK|Automotive|Practical Plastic Keyboard|8.47||false
FNXMSBH133|2010-07-27T23:03:10Z|Dr. Deanna Wilkinson|USD|DANKORT|1195-1304-1699-1656|TK|Garden|Mediocre Aluminum Hat|15.82|NSI2|false
FNXMSBH133|2010-07-27T23:03:10Z|Dr. Deanna Wilkinson|USD|DANKORT|1195-1304-1699-1656|TK|Tools|Gorgeous Linen Table|6.1||false
FNXMSBH133|2010-07-27T23:03:10Z|Dr. Deanna Wilkinson|USD|DANKORT|1195-1304-1699-1656|TK|Industrial|Rustic Granite Table|2.3||false
SCHZVTJ101|2010-01-20T21:53:54Z|Jessika O'Kon|CAD|VISA|1096-1577-1296-1150|BF|Toys|Intelligent Rubber Knife|2.11|TFC2|false
ZUSWCNJ165|2010-12-22T04:54:27Z|Herbert Upton|JPY|DANKORT|1777-1054-1972-1303|PA|Music|Sleek Wool Hat|97.69||false
CISQGNR164|2010-05-10T15:38:05Z|Sigurd Lockman DVM|GBP|MASTERCARD|1579-1529-1320-1528|UY|Games|Lightweight Granite Lamp|52.78||defect
CJUPLRV116|2010-11-13T21:04:55Z|Reina Thiel|EUR|AMERICAN_EXPRESS|1261-1588-1968-1105|BQ|Movies|Mediocre Cotton Computer|95.26|TNM2|false
AFOGKSV197|2010-06-07T14:31:26Z|Mr. Ervin Hartmann|USD|FORBRUGSFORENINGEN|1633-1654-1678-1636|MS|Clothing|Practical Silk Gloves|6.46||false
AFOGKSV197|2010-06-07T14:31:26Z|Mr. Ervin Hartmann|USD|FORBRUGSFORENINGEN|1633-1654-1678-1636|MS|Grocery|Lightweight Iron Shoes|18.59|BKT2|false
AFOGKSV197|2010-06-07T14:31:26Z|Mr. Ervin Hartmann|USD|FORBRUGSFORENINGEN|1633-1654-1678-1636|MS|Automotive|Lightweight Paper Bench|0.75||bounce
AFOGKSV197|2010-06-07T14:31:26Z|Mr. Ervin Hartmann|USD|FORBRUGSFORENINGEN|1633-1654-1678-1636|MS|Jewelery|Lightweight Steel Hat|13.57|BXP2|bounce
LJBIPOR188|2010-07-08T09:22:35Z|Ms. Janessa Von|JPY|AMERICAN_EXPRESS|1452-1626-1219-1519|BD|Electronics|Fantastic Aluminum Shoes|14.82||false
EWYUHOG133|2010-11-10T20:14:13Z|Danyka Olson|EUR|VISA|1273-1255-1161-1929|RU|Tools|Ergonomic Rubber Bag|56.9||false
SYJKWDI154|2010-05-13T18:22:22Z|Modesta Hickle|EUR|VISA|1521-1757-1243-1855|AE|Garden|Sleek Marble Pants|16.44||false
SYJKWDI154|2010-05-13T18:22:22Z|Modesta Hickle|EUR|VISA|1521-1757-1243-1855|AE|Toys|Ergonomic Copper Bag|4.98||defect
SYJKWDI154|2010-05-13T18:22:22Z|Modesta Hickle|EUR|VISA|1521-1757-1243-1855|AE|Kids|Sleek Granite Knife|24.24|ONK2|false
SYJKWDI154|2010-05-13T18:22:22Z|Modesta Hickle|EUR|VISA|1521-1757-1243-1855|AE|Tools|Fantastic Aluminum Lamp|11.12|VBT2|false
SYJKWDI154|2010-05-13T18:22:22Z|Modesta Hickle|EUR|VISA|1521-1757-1243-1855|AE|Home|Gorgeous Concrete Computer|12.96||false
ZKTPJWI147|2010-10-31T21:09:58Z|Jamar Beer|CAD|FORBRUGSFORENINGEN|1937-1622-1644-1312|HK|Outdoors|Gorgeous Leather Hat|91.02|YWL2|false
DBZNQIX198|2010-12-15T07:08:18Z|Regan Moen|GBP|AMERICAN_EXPRESS|1956-1482-1607-1338|US|Clothing|Durable Granite Bag|10.8||bounce
ZLFEPKX175|2010-07-07T05:01:22Z|Mattie Stokes|EUR|AMERICAN_EXPRESS|1813-1866-1616-1326|MU|Toys|Lightweight Concrete Keyboard|43.9||defect
KPXHWJD187|2010-02-10T22:22:46Z|Sharon Steuber|GBP|MASTERCARD|1826-1400-1291-1971|CG|Movies|Small Marble Chair|26.48|UFR2|false
KPXHWJD187|2010-02-10T22:22:46Z|Sharon Steuber|GBP|MASTERCARD|1826-1400-1291-1971|CG|Outdoors|Durable Silk Chair|28.71|DRK2|false
FHLWGRY130|2010-08-09T15:47:28Z|Estevan Mayer|USD|DANKORT|1342-1905-1245-1105|TK|Automotive|Enormous Copper Keyboard|0.72||false
FHLWGRY130|2010-08-09T15:47:28Z|Estevan Mayer|USD|DANKORT|1342-1905-1245-1105|TK|Clothing|Rustic Silk Table|3.11||false
FHLWGRY130|2010-08-09T15:47:28Z|Estevan Mayer|USD|DANKORT|1342-1905-1245-1105|TK|Outdoors|Enormous Wool Lamp|3.06||false
FHLWGRY130|2010-08-09T15:47:28Z|Estevan Mayer|USD|DANKORT|1342-1905-1245-1105|TK|Books|Awesome Leather Wallet|4.86||false
FHLWGRY130|2010-08-09T15:47:28Z|Estevan Mayer|USD|DANKORT|1342-1905-1245-1105|TK|Sports|Aerodynamic Linen Lamp|0.94||false
QAZYRSE193|2010-07-24T12:59:47Z|Cletus Oberbrunner DVM|EUR|VISA|1479-1059-1649-1307|GI|Kids|Fantastic Iron Plate|33.56||false
FXDBRES198|2010-05-19T06:28:58Z|Alexandrea Macejkovic|JPY|DANKORT|1856-1265-1997-1920|MK|Home|Practical Paper Knife|49.08||false
FJKGSPR149|2010-01-07T11:09:34Z|Derek Wolff|CAD|JCB|1754-1350-1462-1343|BT|Garden|Enormous Cotton Wallet|0.13|GMA2|false
FJKGSPR149|2010-01-07T11:09:34Z|Derek Wolff|CAD|JCB|1754-1350-1462-1343|BT|Grocery|Aerodynamic Cotton Computer|0.54|UPY2|bounce
FJKGSPR149|2010-01-07T11:09:34Z|Derek Wolff|CAD|JCB|1754-1350-1462-1343|BT|Music|Ergonomic Iron Bench|0.12|JYG2|false
FJKGSPR149|2010-01-07T11:09:34Z|Derek Wolff|CAD|JCB|1754-1350-1462-1343|BT|Beauty|Small Concrete Hat|1.66|LOP2|bounce
IPGWVQY178|2010-07-14T07:59:12Z|Valentina Conroy|AUD|VISA|1765-1868-1475-1798|TD|Jewelery|Mediocre Silk Shoes|32.75||defect
IPGWVQY178|2010-07-14T07:59:12Z|Valentina Conroy|AUD|VISA|1765-1868-1475-1798|TD|Industrial|Awesome Wooden Shoes|10.76||false
KMYFVRG123|2010-04-19T04:42:03Z|Zechariah Wisoky|EUR|FORBRUGSFORENINGEN|1220-1827-1104-1423|WS|Industrial|Lightweight Rubber Car|64.82||bounce
DWFHNQV164|2010-09-27T23:33:37Z|Joanny Turner|CAD|FORBRUGSFORENINGEN|1870-1059-1365-1358|AG|Home|Intelligent Wool Gloves|46.87||bounce
DWFHNQV164|2010-09-27T23:33:37Z|Joanny Turner|CAD|FORBRUGSFORENINGEN|1870-1059-1365-1358|AG|Baby|Heavy Duty Wooden Keyboard|10.75||defect
CYIQLWJ198|2010-05-28T18:13:37Z|Mrs. Nathanael Emmerich|USD|AMERICAN_EXPRESS|1188-1640-1273-1219|LS|Kids|Practical Silk Gloves|81.91||false
WHRMGQF155|2010-02-18T11:09:59Z|Olaf Larson|GBP|AMERICAN_EXPRESS|1762-1715-1726-1107|PH|Automotive|Heavy Duty Paper Keyboard|27.43|TQY2|false
XJODKZM129|2010-08-08T07:07:03Z|Miss Waino Christiansen|USD|JCB|1781-1913-1637-1967|DO|Kids|Intelligent Iron Wallet|6.52||false
XJODKZM129|2010-08-08T07:07:03Z|Miss Waino Christiansen|USD|JCB|1781-1913-1637-1967|DO|Books|Durable Marble Pants|10.63||defect
XJODKZM129|2010-08-08T07:07:03Z|Miss Waino Christiansen|USD|JCB|1781-1913-1637-1967|DO|Health|Ergonomic Bronze Car|44.7||bounce
XJODKZM129|2010-08-08T07:07:03Z|Miss Waino Christiansen|USD|JCB|1781-1913-1637-1967|DO|Jewelery|Enormous Paper Car|1.73||false
XJODKZM129|2010-08-08T07:07:03Z|Miss Waino Christiansen|USD|JCB|1781-1913-1637-1967|DO|Kids|Mediocre Linen Bottle|25.82||false
GXZMUCI194|2010-12-24T18:11:59Z|Shaylee Schinner|JPY|AMERICAN_EXPRESS|1366-1463-1689-1230|GF|Automotive|Heavy Duty Iron Plate|99.43||false
JZUERLO108|2010-07-28T22:18:13Z|Myrtice Keebler IV|CAD|AMERICAN_EXPRESS|1408-1645-1196-1422|NZ|Shoes|Aerodynamic Steel Car|17.11||bounce
ZPQYLDB164|2010-12-02T06:42:33Z|Kobe Kunde Sr.|EUR|AMERICAN_EXPRESS|1577-1217-1249-1001|UY|Kids|Lightweight Plastic Wallet|11.62||false
LBGMYFX111|2010-11-23T23:15:13Z|Orie Dietrich|GBP|DANKORT|1563-1670-1780-1671|PM|Games|Gorgeous Granite Chair|65.86||false
LBGMYFX111|2010-11-23T23:15:13Z|Orie Dietrich|GBP|DANKORT|1563-1670-1780-1671|PM|Industrial|Practical Wooden Pants|33.79||defect
FGBNQWT193|2010-10-23T09:10:21Z|Junius Friesen DDS|GBP|MASTERCARD|1349-1927-1722-1854|SC|Automotive|Gorgeous Wooden Pants|83.74||false
LNAOXHM126|2010-05-01T20:11:02Z|Mrs. Allen Hudson|JPY|VISA|1661-1592-1136-1809|LB|Computers|Practical Marble Lamp|15.79|DXF2|false
LNAOXHM126|2010-05-01T20:11:02Z|Mrs. Allen Hudson|JPY|VISA|1661-1592-1136-1809|LB|Tools|Enormous Granite Chair|36.48||false
SQKZNVB108|2010-06-17T15:48:17Z|Alda Hyatt|GBP|FORBRUGSFORENINGEN|1197-1909-1332-1552|AZ|Computers|Mediocre Leather Bench|35.17|MIB2|false
VMURWSQ187|2010-02-26T00:01:29Z|Kaycee Dickinson Jr.|AUD|AMERICAN_EXPRESS|1710-1103-1993-1808|HN|Movies|Rustic Plastic Lamp|11.21||false
USAMTFV106|2010-12-26T12:59:56Z|Alden Olson I|USD|VISA|1238-1218-1877-1777|SR|Music|Aerodynamic Paper Pants|80.41||false
USAMTFV106|2010-12-26T12:59:56Z|Alden Olson I|USD|VISA|1238-1218-1877-1777|SR|Home|Mediocre Cotton Bench|4.91||false
QCWFITR111|2010-06-01T19:14:07Z|Hassie Kuvalis|AUD|FORBRUGSFORENINGEN|1349-1334-1373-1713|VI|Baby|Aerodynamic Steel Wallet|60.48|LMG2|bounce
BLJQHEG156|2010-11-03T07:31:05Z|Libbie Harvey|CAD|AMERICAN_EXPRESS|1255-1540-1967-1191|DK|Shoes|Fantastic Bronze Bottle|40.8||false
BEIGKQD194|2010-03-03T07:44:24Z|Ms. Eliza Beer|USD|AMERICAN_EXPRESS|1180-1753-1307-1617|MV|Sports|Practical Cotton Knife|93.87||false
BODJIMC131|2010-04-29T15:35:05Z|Andres Considine|GBP|FORBRUGSFORENINGEN|1702-1715-1946-1436|IS|Sports|Aerodynamic Cotton Car|2.4|JNH2|false
BODJIMC131|2010-04-29T15:35:05Z|Andres Considine|GBP|FORBRUGSFORENINGEN|1702-1715-1946-1436|IS|Home|Sleek Linen Knife|18.5||false
BODJIMC131|2010-04-29T15:35:05Z|Andres Considine|GBP|FORBRUGSFORENINGEN|1702-1715-1946-1436|IS|Shoes|Rustic Copper Chair|71.9|WDY2|false
UWKQSHF104|2010-07-28T04:36:42Z|Felicia Labadie|CAD|JCB|1329-1504-1914-1900|YE|Movies|Mediocre Granite Lamp|69.88||false
PMBRWIE123|2010-12-02T07:09:35Z|Mathew Bartoletti|JPY|VISA|1626-1001-1731-1097|KR|Home|Rustic Bronze Lamp|99.1||false
OYHGXCF170|2010-09-16T04:31:14Z|Jeanie Swift|CAD|DANKORT|1512-1964-1234-1913|BA|Beauty|Gorgeous Steel Computer|10.41||false
PXOQGYJ125|2010-12-23T15:56:29Z|Missouri Greenfelder|GBP|DANKORT|1890-1570-1100-1704|SS|Tools|Intelligent Leather Shirt|21.03||false
PXOQGYJ125|2010-12-23T15:56:29Z|Missouri Greenfelder|GBP|DANKORT|1890-1570-1100-1704|SS|Electronics|Sleek Aluminum Car|27.56||false
PXOQGYJ125|2010-12-23T15:56:29Z|Missouri Greenfelder|GBP|DANKORT|1890-1570-1100-1704|SS|Industrial|Heavy Duty Aluminum Chair|16.87|UQX2|bounce
KOHRVBU111|2010-01-29T16:39:14Z|Anabel Ullrich|GBP|JCB|1295-1728-1964-1257|AG|Outdoors|Enormous Linen Shoes|7.42||false
ZFGCYEL111|2010-05-31T04:29:15Z|Jaylon Anderson|USD|VISA|1532-1203-1475-1526|SJ|Automotive|Rustic Cotton Chair|0.27||false
EKNYUZD170|2010-08-25T17:12:28Z|Alvera Nolan|EUR|DANKORT|1111-1449-1009-1504|MO|Kids|Rustic Steel Gloves|98.38|YQF2|false
JSKYMRI165|2010-07-14T07:33:08Z|Murray Lubowitz|GBP|MASTERCARD|1802-1836-1278-1866|AG|Sports|Awesome Concrete Pants|48.79||false
SITDBOV115|2010-10-15T07:51:30Z|Rollin Zulauf|USD|FORBRUGSFORENINGEN|1670-1235-1316-1460|SC|Jewelery|Heavy Duty Cotton Knife|13.19|TMO2|false
SITDBOV115|2010-10-15T07:51:30Z|Rollin Zulauf|USD|FORBRUGSFORENINGEN|1670-1235-1316-1460|SC|Baby|Mediocre Steel Bag|25.44|IKF2|false
SITDBOV115|2010-10-15T07:51:30Z|Rollin Zulauf|USD|FORBRUGSFORENINGEN|1670-1235-1316-1460|SC|Automotive|Awesome Copper Bag|13.85||false
SITDBOV115|2010-10-15T07:51:30Z|Rollin Zulauf|USD|FORBRUGSFORENINGEN|1670-1235-1316-1460|SC|Books|Aerodynamic Wool Coat|6.62||bounce
SITDBOV115|2010-10-15T07:51:30Z|Rollin Zulauf|USD|FORBRUGSFORENINGEN|1670-1235-1316-1460|SC|Computers|Awesome Bronze Chair|6.41|RUP2|false
UQMSEOZ176|2010-09-04T15:07:56Z|Adela Kuhlman|EUR|MASTERCARD|1498-1667-1585-1204|BF|Automotive|Synergistic Marble Clock|35.05|SOM2|false
OPZMCIT183|2010-04-17T03:34:25Z|Alva Prosacco|USD|MASTERCARD|1898-1818-1760-1191|ME|Sports|Heavy Duty Leather Keyboard|3.63||false
EVDIQBH125|2010-02-07T12:34:15Z|Zion Hahn DVM|CAD|DANKORT|1640-1636-1268-1400|SG|Music|Ergonomic Aluminum Shirt|8.91||false
RHXWGOQ158|2010-07-05T16:13:15Z|Mayra Kutch|GBP|VISA|1335-1296-1809-1002|IL|Grocery|Practical Linen Pants|9.46||false
BAMVHPY198|2010-08-20T16:13:35Z|Jarrod Johns|GBP|DANKORT|1144-1326-1288-1776|AI|Health|Mediocre Paper Plate|3.56||false
BAMVHPY198|2010-08-20T16:13:35Z|Jarrod Johns|GBP|DANKORT|1144-1326-1288-1776|AI|Jewelery|Aerodynamic Rubber Computer|7.88||false
BAMVHPY198|2010-08-20T16:13:35Z|Jarrod Johns|GBP|DANKORT|1144-1326-1288-1776|AI|Books|Gorgeous Copper Pants|6.31|XLM2|false
BAMVHPY198|2010-08-20T16:13:35Z|Jarrod Johns|GBP|DANKORT|1144-1326-1288-1776|AI|Automotive|Small Cotton Bag|4.67||false
BAMVHPY198|2010-08-20T16:13:35Z|Jarrod Johns|GBP|DANKORT|1144-1326-1288-1776|AI|Jewelery|Small Cotton Coat|18.93||false
RVYUIKF141|2010-05-16T14:30:02Z|Anibal Cummerata Sr.|CAD|VISA|1791-1929-1639-1391|MG|Beauty|Practical Steel Bench|66.52||bounce
CFUMIYL164|2010-08-08T09:07:39Z|Cielo Nolan|GBP|AMERICAN_EXPRESS|1766-1663-1596-1941|KH|Electronics|Aerodynamic Bronze Bag|50.94||false
JROUKNA121|2010-09-08T03:20:39Z|Quentin Kling|CAD|DANKORT|1023-1486-1624-1636|VG|Toys|Gorgeous Rubber Computer|53.85|LEJ2|false
FHIDUTL102|2010-12-10T21:32:42Z|Luther Runte|EUR|JCB|1367-1395-1007-1497|FM|Tools|Awesome Silk Hat|58.75||bounce
LVKMTZH116|2010-03-07T06:11:57Z|Keeley Bergstrom|USD|DANKORT|1462-1793-1342-1183|HN|Shoes|Small Wooden Wallet|34.39|UGI2|defect
OEZAIFN172|2010-03-19T06:09:30Z|Earnest Reilly|AUD|VISA|1738-1526-1165-1854|MQ|Industrial|Practical Paper Watch|1.35||false
OEZAIFN172|2010-03-19T06:09:30Z|Earnest Reilly|AUD|VISA|1738-1526-1165-1854|MQ|Games|Small Silk Bottle|5.66||false
OEZAIFN172|2010-03-19T06:09:30Z|Earnest Reilly|AUD|VISA|1738-1526-1165-1854|MQ|Automotive|Intelligent Wool Coat|4.82||defect
OEZAIFN172|2010-03-19T06:09:30Z|Earnest Reilly|AUD|VISA|1738-1526-1165-1854|MQ|Clothing|Aerodynamic Iron Clock|24.75||false
DWKSZUR126|2010-12-04T09:38:14Z|Mrs. Delia McKenzie|JPY|VISA|1172-1353-1908-1261|NC|Grocery|Incredible Iron Watch|10.15||bounce
QCKMJXF106|2010-07-20T01:19:22Z|Nikolas Schamberger|GBP|JCB|1016-1407-1284-1036|LR|Tools|Intelligent Cotton Shirt|14.06|OHU2|defect
YSKPDUZ136|2010-06-24T08:40:58Z|Dr. Don Murray|USD|DANKORT|1889-1507-1793-1148|CC|Sports|Lightweight Silk Plate|97.4||false
OKIJCTY165|2010-09-09T07:33:31Z|Clifton Leannon|AUD|VISA|1327-1035-1591-1791|WS|Sports|Incredible Copper Watch|2.87||false
SDTZVPK155|2010-03-14T09:27:46Z|Ole Conn|USD|DANKORT|1282-1850-1268-1104|UA|Baby|Gorgeous Linen Watch|46.49||false
SAQCUIR119|2010-01-12T01:28:03Z|Fred Kemmer|JPY|JCB|1093-1840-1956-1051|US|Sports|Lightweight Wooden Plate|13.53||false
SAQCUIR119|2010-01-12T01:28:03Z|Fred Kemmer|JPY|JCB|1093-1840-1956-1051|US|Grocery|Practical Iron Pants|38.52||false
SAQCUIR119|2010-01-12T01:28:03Z|Fred Kemmer|JPY|JCB|1093-1840-1956-1051|US|Industrial|Durable Copper Bench|24.02||false
ILNHSYF179|2010-02-13T19:48:04Z|Neoma Batz|AUD|FORBRUGSFORENINGEN|1682-1172-1712-1282|HR|Games|Rustic Rubber Shirt|65.96|DYB2|false
FWDHBUY162|2010-06-09T15:17:28Z|Jordane Heaney|GBP|VISA|1514-1191-1528-1383|NZ|Shoes|Heavy Duty Iron Lamp|67.29|SZW2|false
ICKJYPV134|2010-12-08T06:23:50Z|Clarissa Gorczany|AUD|VISA|1620-1513-1533-1858|PL|Clothing|Synergistic Aluminum Shirt|27.22||defect
IVMWOGJ171|2010-08-25T23:02:44Z|Bonnie Hauck II|JPY|AMERICAN_EXPRESS|1792-1793-1626-1658|NO|Kids|Mediocre Marble Hat|43.14|KDJ2|false
RDNILWX163|2010-09-26T08:04:56Z|Tyrese Johnson|USD|MASTERCARD|1569-1061-1798-1538|TT|Jewelery|Heavy Duty Copper Coat|32.7||false
PAFQNCZ189|2010-11-21T04:26:03Z|Elinor Gleason|USD|VISA|1829-1672-1719-1358|GL|Sports|Synergistic Linen Watch|6.36||false
PAFQNCZ189|2010-11-21T04:26:03Z|Elinor Gleason|USD|VISA|1829-1672-1719-1358|GL|Grocery|Aerodynamic Wool Bottle|17.33||false
PAFQNCZ189|2010-11-21T04:26:03Z|Elinor Gleason|USD|VISA|1829-1672-1719-1358|GL|Movies|Awesome Granite Hat|47.55||false
PAFQNCZ189|2010-11-21T04:26:03Z|Elinor Gleason|USD|VISA|1829-1672-1719-1358|GL|Automotive|Gorgeous Copper Pants|23.88||defect
DQBVECF123|2010-12-08T10:43:23Z|Erling Waelchi|AUD|AMERICAN_EXPRESS|1647-1041-1990-1768|NP|Computers|Gorgeous Plastic Hat|86.05||defect
THRZYEL132|2010-10-20T08:40:45Z|Mr. Gregorio Nicolas|USD|DANKORT|1190-1212-1996-1151|DO|Jewelery|Mediocre Silk Keyboard|1.04|WSV2|false
THRZYEL132|2010-10-20T08:40:45Z|Mr. Gregorio Nicolas|USD|DANKORT|1190-1212-1996-1151|DO|Beauty|Intelligent Copper Bottle|5.57||false
ZJXKPQM105|2010-04-17T03:04:20Z|Mr. Dulce Casper|USD|VISA|1385-1616-1257-1811|AX|Automotive|Aerodynamic Paper Coat|11.0||bounce
ZKAFJBO135|2010-02-16T16:32:27Z|Ray Stiedemann MD|GBP|MASTERCARD|1559-1187-1838-1640|MK|Kids|Fantastic Paper Lamp|20.29||false
ZKAFJBO135|2010-02-16T16:32:27Z|Ray Stiedemann MD|GBP|MASTERCARD|1559-1187-1838-1640|MK|Clothing|Mediocre Granite Clock|16.87||false
ZKAFJBO135|2010-02-16T16:32:27Z|Ray Stiedemann MD|GBP|MASTERCARD|1559-1187-1838-1640|MK|Home|Ergonomic Wooden Bag|0.1||false
ZKAFJBO135|2010-02-16T16:32:27Z|Ray Stiedemann MD|GBP|MASTERCARD|1559-1187-1838-1640|MK|Industrial|Awesome Iron Shoes|15.97|RLU2|false
ZKAFJBO135|2010-02-16T16:32:27Z|Ray Stiedemann MD|GBP|MASTERCARD|1559-1187-1838-1640|MK|Movies|Sleek Steel Pants|41.35||defect
UDHEJRW118|2010-11-05T10:51:40Z|D'angelo Moen|CAD|MASTERCARD|1176-1984-1524-1781|KM|Movies|Fantastic Marble Chair|12.07|AOJ2|false
UDHEJRW118|2010-11-05T10:51:40Z|D'angelo Moen|CAD|MASTERCARD|1176-1984-1524-1781|KM|Tools|Incredible Rubber Lamp|44.63||defect
UDHEJRW118|2010-11-05T10:51:40Z|D'angelo Moen|CAD|MASTERCARD|1176-1984-1524-1781|KM|Computers|Enormous Steel Keyboard|14.23||false
WQKDFIV182|2010-11-28T01:49:07Z|Brooke Stokes|AUD|JCB|1649-1427-1067-1812|JE|Toys|Small Concrete Gloves|54.75||false
BRPAVWD118|2010-09-06T18:40:59Z|Lucie Ritchie V|GBP|JCB|1345-1089-1496-1494|RE|Movies|Intelligent Copper Lamp|43.41||false
XAHNYOT123|2010-08-15T22:38:22Z|Deondre Jacobson DDS|AUD|AMERICAN_EXPRESS|1437-1167-1558-1827|LA|Books|Lightweight Iron Knife|33.85||false
GUWBZKJ107|2010-06-09T14:26:18Z|Harry Hyatt|EUR|DANKORT|1372-1434-1516-1220|RW|Health|Sleek Plastic Pants|6.77||false
GUWBZKJ107|2010-06-09T14:26:18Z|Harry Hyatt|EUR|DANKORT|1372-1434-1516-1220|RW|Movies|Lightweight Aluminum Pants|24.29|FPQ2|false
GUWBZKJ107|2010-06-09T14:26:18Z|Harry Hyatt|EUR|DANKORT|1372-1434-1516-1220|RW|Jewelery|Sleek Cotton Gloves|46.44||false
YVPERNS166|2010-04-07T21:36:53Z|Lorenza Cormier|USD|MASTERCARD|1102-1352-1416-1154|BL|Industrial|Durable Iron Bottle|2.56|JQM2|false
YVPERNS166|2010-04-07T21:36:53Z|Lorenza Cormier|USD|MASTERCARD|1102-1352-1416-1154|BL|Toys|Heavy Duty Rubber Bench|1.67||bounce
YVPERNS166|2010-04-07T21:36:53Z|Lorenza Cormier|USD|MASTERCARD|1102-1352-1416-1154|BL|Sports|Awesome Cotton Table|3.32|AVZ2|false
YOVSRWA107|2010-09-24T12:38:18Z|Johanna Parisian Jr.|GBP|AMERICAN_EXPRESS|1800-1030-1121-1514|GD|Electronics|Small Granite Table|2.08||false
YOVSRWA107|2010-09-24T12:38:18Z|Johanna Parisian Jr.|GBP|AMERICAN_EXPRESS|1800-1030-1121-1514|GD|Music|Heavy Duty Steel Watch|4.14||bounce
YOVSRWA107|2010-09-24T12:38:18Z|Johanna Parisian Jr.|GBP|AMERICAN_EXPRESS|1800-1030-1121-1514|GD|Health|Ergonomic Bronze Bench|3.81||false
YOVSRWA107|2010-09-24T12:38:18Z|Johanna Parisian Jr.|GBP|AMERICAN_EXPRESS|1800-1030-1121-1514|GD|Movies|Gorgeous Wool Clock|3.94||defect
MLWXGRO113|2010-01-21T07:04:20Z|Rico Rutherford|AUD|FORBRUGSFORENINGEN|1106-1968-1658-1848|KH|Automotive|Practical Cotton Shirt|15.27||false
MLWXGRO113|2010-01-21T07:04:20Z|Rico Rutherford|AUD|FORBRUGSFORENINGEN|1106-1968-1658-1848|KH|Garden|Lightweight Iron Chair|0.65||false
MLWXGRO113|2010-01-21T07:04:20Z|Rico Rutherford|AUD|FORBRUGSFORENINGEN|1106-1968-1658-1848|KH|Computers|Lightweight Iron Clock|1.89||bounce
MLWXGRO113|2010-01-21T07:04:20Z|Rico Rutherford|AUD|FORBRUGSFORENINGEN|1106-1968-1658-1848|KH|Books|Sleek Wooden Gloves|0.46|EBZ2|false
OVAWBTQ158|2010-06-16T03:52:01Z|Dario Rempel|USD|AMERICAN_EXPRESS|1401-1594-1041-1884|CN|Grocery|Synergistic Silk Computer|0.68|GBU2|defect
OVAWBTQ158|2010-06-16T03:52:01Z|Dario Rempel|USD|AMERICAN_EXPRESS|1401-1594-1041-1884|CN|Clothing|Durable Iron Gloves|69.05|XQT2|false
ZDGWNMI190|2010-12-16T19:30:24Z|Herminio Ruecker PhD|CAD|DANKORT|1569-1363-1056-1163|BQ|Automotive|Aerodynamic Copper Knife|56.0||false
IOEHNJG185|2010-01-13T03:02:25Z|Sophie Lebsack|AUD|MASTERCARD|1746-1831-1467-1662|TH|Baby|Rustic Wool Coat|12.36||false
DVMWYRH113|2010-09-16T12:55:06Z|Maxime Bernhard I|CAD|MASTERCARD|1443-1491-1984-1156|GW|Jewelery|Aerodynamic Steel Gloves|52.98||bounce
OPUMBWS128|2010-12-24T06:47:17Z|Cullen Abbott|CAD|AMERICAN_EXPRESS|1957-1172-1234-1675|YE|Computers|Ergonomic Plastic Keyboard|58.35|ZXD2|defect
PGBEFJU121|2010-04-14T18:37:39Z|Reinhold Kutch|AUD|MASTERCARD|1038-1718-1082-1237|GU|Grocery|Durable Paper Gloves|7.24||false
PGBEFJU121|2010-04-14T18:37:39Z|Reinhold Kutch|AUD|MASTERCARD|1038-1718-1082-1237|GU|Games|Enormous Aluminum Wallet|17.25||false
PGBEFJU121|2010-04-14T18:37:39Z|Reinhold Kutch|AUD|MASTERCARD|1038-1718-1082-1237|GU|Toys|Durable Iron Car|39.63||false
SQVKYWZ128|2010-11-23T16:19:30Z|Teagan McLaughlin|USD|JCB|1087-1500-1055-1602|VI|Electronics|Synergistic Bronze Pants|2.72||false
SQVKYWZ128|2010-11-23T16:19:30Z|Teagan McLaughlin|USD|JCB|1087-1500-1055-1602|VI|Sports|Intelligent Linen Plate|3.48||false
SQVKYWZ128|2010-11-23T16:19:30Z|Teagan McLaughlin|USD|JCB|1087-1500-1055-1602|VI|Health|Aerodynamic Rubber Plate|3.08||bounce
SQVKYWZ128|2010-11-23T16:19:30Z|Teagan McLaughlin|USD|JCB|1087-1500-1055-1602|VI|Kids|Gorgeous Concrete Computer|4.61||bounce
SQVKYWZ128|2010-11-23T16:19:30Z|Teagan McLaughlin|USD|JCB|1087-1500-1055-1602|VI|Tools|Lightweight Paper Coat|4.8||bounce
SUHJGPO131|2010-04-23T22:51:37Z|Sandra Orn|GBP|AMERICAN_EXPRESS|1907-1941-1841-1294|BW|Health|Synergistic Granite Clock|40.54||false
SUHJGPO131|2010-04-23T22:51:37Z|Sandra Orn|GBP|AMERICAN_EXPRESS|1907-1941-1841-1294|BW|Jewelery|Mediocre Wool Bottle|26.12|NYT2|false
SUHJGPO131|2010-04-23T22:51:37Z|Sandra Orn|GBP|AMERICAN_EXPRESS|1907-1941-1841-1294|BW|Music|Heavy Duty Leather Hat|17.09||bounce
SUHJGPO131|2010-04-23T22:51:37Z|Sandra Orn|GBP|AMERICAN_EXPRESS|1907-1941-1841-1294|BW|Baby|Gorgeous Wool Bag|2.61||false
